date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,22.06999969482422,24.100000381469727,19.420000076293945,20.459999084472656,13.775720596313477,58551200.0
2010-01-08,20.639999389648438,21.229999542236328,20.110000610351562,20.5,13.802654266357422,37329700.0
2010-01-15,20.489999771118164,20.809999465942383,20.329999923706055,20.420000076293945,13.74878978729248,18730700.0
2010-01-22,20.420000076293945,20.440000534057617,19.5,19.860000610351562,13.371739387512207,24008800.0
2010-01-29,19.940000534057617,20.56999969482422,19.65999984741211,20.100000381469727,13.533332824707031,22851400.0
2010-02-05,20.170000076293945,20.309999465942383,18.270000457763672,19.360000610351562,13.035089492797852,28318000.0
2010-02-12,19.229999542236328,19.5,18.799999237060547,19.420000076293945,13.07548713684082,14048500.0
2010-02-19,19.329999923706055,19.440000534057617,17.1200008392334,17.510000228881836,11.789485931396484,29485400.0
2010-02-26,17.59000015258789,18.170000076293945,17.1299991607666,17.790000915527344,11.978010177612305,24612400.0
2010-03-05,17.850000381469727,19.719999313354492,17.75,19.350000381469727,13.02835750579834,34715100.0
2010-03-12,19.530000686645508,22.110000610351562,18.739999771118164,21.15999984741211,14.247029304504395,38662100.0
2010-03-19,21.110000610351562,22.299999237060547,20.899999618530273,21.780000686645508,14.664478302001953,33432500.0
2010-03-26,21.81999969482422,22.479999542236328,21.56999969482422,22.399999618530273,15.081920623779297,17571700.0
2010-04-02,22.459999084472656,23.219999313354492,22.329999923706055,23.1200008392334,15.566705703735352,14762000.0
2010-04-09,23.209999084472656,24.889999389648438,22.790000915527344,24.420000076293945,16.44198989868164,25072100.0
2010-04-16,25.5,25.670000076293945,24.56999969482422,25.030000686645508,16.852705001831055,46901400.0
2010-04-23,24.989999771118164,25.75,24.420000076293945,24.989999771118164,16.825767517089844,24907400.0
2010-04-30,25.059999465942383,25.309999465942383,22.09000015258789,23.18000030517578,15.607091903686523,23346900.0
2010-05-07,23.010000228881836,23.93000030517578,21.920000076293945,22.68000030517578,15.2704439163208,27028500.0
2010-05-14,21.700000762939453,22.850000381469727,20.610000610351562,20.6200008392334,13.883451461791992,39917000.0
2010-05-21,20.469999313354492,23.020000457763672,20.280000686645508,22.979999542236328,15.47243881225586,29124300.0
2010-05-28,22.920000076293945,23.149999618530273,21.690000534057617,22.68000030517578,15.2704439163208,15113200.0
2010-06-04,22.15999984741211,22.510000228881836,20.5,21.229999542236328,14.294161796569824,22345000.0
2010-06-11,21.040000915527344,22.170000076293945,19.200000762939453,19.360000610351562,13.035089492797852,47587900.0
2010-06-18,19.350000381469727,19.520000457763672,18.270000457763672,18.3700008392334,12.368523597717285,25412200.0
2010-06-25,18.40999984741211,19.329999923706055,17.959999084472656,19.06999969482422,12.83983325958252,36380300.0
2010-07-02,19.020000457763672,19.190000534057617,18.239999771118164,18.850000381469727,12.6917085647583,18287200.0
2010-07-09,18.799999237060547,19.860000610351562,18.56999969482422,19.520000457763672,13.142816543579102,16855700.0
2010-07-16,19.399999618530273,20.110000610351562,18.829999923706055,19.989999771118164,13.459270477294922,18487500.0
2010-07-23,19.920000076293945,21.010000228881836,19.450000762939453,19.739999771118164,13.29094409942627,14675900.0
2010-07-30,19.510000228881836,21.489999771118164,19.399999618530273,21.1299991607666,14.226832389831543,15123400.0
