date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,30.6200008392334,31.239999771118164,27.65999984741211,28.18000030517578,21.670122146606445,1359650900.0
2010-02-01,28.389999389648438,29.030000686645508,27.56999969482422,28.670000076293945,22.04692840576172,1074643300.0
2010-03-01,28.770000457763672,30.56999969482422,28.239999771118164,29.290000915527344,22.629026412963867,1110237200.0
2010-04-01,29.350000381469727,31.579999923706055,28.6200008392334,30.540000915527344,23.594758987426758,1319029500.0
2010-05-01,30.670000076293945,31.059999465942383,24.559999465942383,25.799999237060547,19.93270492553711,1720130200.0
2010-06-01,25.530000686645508,26.93000030517578,22.950000762939453,23.010000228881836,17.85740852355957,1671811600.0
2010-07-01,23.09000015258789,26.40999984741211,22.729999542236328,25.809999465942383,20.030412673950195,1408590600.0
2010-08-01,25.989999771118164,26.3799991607666,23.31999969482422,23.469999313354492,18.21439552307129,1279372100.0
2010-09-01,23.670000076293945,25.530000686645508,23.540000915527344,24.489999771118164,19.10738182067871,1273139500.0
2010-10-01,24.770000457763672,27.200000762939453,23.780000686645508,26.670000076293945,20.80824089050293,1281432800.0
2010-11-01,26.8799991607666,28.8700008392334,24.93000030517578,25.260000228881836,19.708141326904297,1361176300.0
2010-12-01,25.56999969482422,28.399999618530273,25.559999465942383,27.90999984741211,21.909503936767578,1033710000.0
2011-01-01,28.049999237060547,29.459999084472656,27.420000076293945,27.729999542236328,21.76820182800293,1361258700.0
2011-02-01,27.799999237060547,28.34000015258789,26.43000030517578,26.579999923706055,20.86543846130371,1114368500.0
2011-03-01,26.600000381469727,26.780000686645508,24.68000030517578,25.389999389648438,20.049089431762695,1310885200.0
2011-04-01,25.530000686645508,26.8700008392334,24.719999313354492,25.920000076293945,20.467607498168945,1313844800.0
2011-05-01,25.940000534057617,26.25,24.030000686645508,25.010000228881836,19.749025344848633,1364062800.0
2011-06-01,24.989999771118164,26.0,23.649999618530273,26.0,20.665348052978516,1297757600.0
2011-07-01,25.93000030517578,28.149999618530273,25.84000015258789,27.399999618530273,21.778095245361328,1259328200.0
2011-08-01,27.510000228881836,27.690000534057617,23.790000915527344,26.600000381469727,21.142236709594727,1719339500.0
2011-09-01,26.459999084472656,27.5,24.600000381469727,24.889999389648438,19.907958984375,1279920200.0
2011-10-01,24.719999313354492,27.5,24.260000228881836,26.6299991607666,21.299673080444336,1218142500.0
2011-11-01,26.190000534057617,27.200000762939453,24.299999237060547,25.579999923706055,20.459854125976562,1046207400.0
2011-12-01,25.559999465942383,26.190000534057617,25.15999984741211,25.959999084472656,20.920143127441406,1007166600.0
2012-01-01,26.549999237060547,29.950000762939453,26.389999389648438,29.530000686645508,23.797069549560547,1354858100.0
2012-02-01,29.790000915527344,32.0,29.709999084472656,31.739999771118164,25.57801628112793,984332300.0
2012-03-01,31.93000030517578,32.95000076293945,31.489999771118164,32.2599983215332,26.168209075927734,942366500.0
2012-04-01,32.220001220703125,32.88999938964844,30.229999542236328,32.02000045776367,25.973535537719727,940739700.0
2012-05-01,32.04999923706055,32.34000015258789,28.639999389648438,29.190000534057617,23.67793083190918,1014372600.0
2012-06-01,28.760000228881836,31.139999389648438,28.31999969482422,30.59000015258789,24.976383209228516,973131400.0
2012-07-01,30.6200008392334,31.049999237060547,28.540000915527344,29.469999313354492,24.06191635131836,846604100.0
2012-08-01,29.59000015258789,30.959999084472656,28.969999313354492,30.81999969482422,25.164175033569336,671748400.0
2012-09-01,30.450000762939453,31.610000610351562,29.739999771118164,29.760000228881836,24.459671020507812,893107700.0
2012-10-01,29.809999465942383,30.25,27.760000228881836,28.540000915527344,23.45695686340332,1105402300.0
2012-11-01,28.84000015258789,30.200000762939453,26.34000015258789,26.6200008392334,21.878910064697266,1310516100.0
2012-12-01,26.780000686645508,27.729999542236328,26.260000228881836,26.709999084472656,22.13327407836914,947310900.0
2013-01-01,27.25,28.229999542236328,26.280000686645508,27.450000762939453,22.74647331237793,1145054400.0
2013-02-01,27.670000076293945,28.200000762939453,27.100000381469727,27.799999237060547,23.0364990234375,780587000.0
2013-03-01,27.719999313354492,28.65999984741211,27.520000457763672,28.610000610351562,23.903995513916016,844946000.0
2013-04-01,28.639999389648438,33.11000061035156,28.110000610351562,33.099998474121094,27.655437469482422,1465757200.0
2013-05-01,32.93000030517578,35.279998779296875,32.31999969482422,34.900001525878906,29.15935707092285,1071860000.0
2013-06-01,34.91999816894531,35.779998779296875,32.56999969482422,34.540000915527344,29.060945510864258,945155500.0
2013-07-01,34.75,36.43000030517578,31.020000457763672,31.84000015258789,26.789243698120117,1111130600.0
2013-08-01,32.060001373291016,35.20000076293945,30.84000015258789,33.400001525878906,28.101783752441406,1051265000.0
2013-09-01,31.75,33.75,30.950000762939453,33.279998779296875,28.198123931884766,1242961500.0
2013-10-01,33.349998474121094,36.290000915527344,32.79999923706055,35.40999984741211,30.00286865234375,965331500.0
2013-11-01,35.66999816894531,38.290000915527344,35.38999938964844,38.130001068115234,32.307533264160156,800431600.0
2013-12-01,38.09000015258789,38.97999954223633,35.529998779296875,37.40999984741211,31.9378662109375,826617700.0
2014-01-01,37.349998474121094,37.88999938964844,34.630001068115234,37.84000015258789,32.30497360229492,930226200.0
2014-02-01,37.7400016784668,38.459999084472656,35.689998626708984,38.310001373291016,32.70623016357422,705304500.0
2014-03-01,37.91999816894531,41.5,37.4900016784668,40.9900016784668,35.256614685058594,778425700.0
2014-04-01,41.150001525878906,41.65999984741211,38.900001525878906,40.400001525878906,34.749149322509766,746112500.0
2014-05-01,40.2400016784668,40.970001220703125,38.5099983215332,40.939998626708984,35.21360397338867,574362900.0
2014-06-01,40.95000076293945,42.290000915527344,39.86000061035156,41.70000076293945,36.12034225463867,555767300.0
2014-07-01,41.86000061035156,45.709999084472656,41.04999923706055,43.15999984741211,37.38496780395508,731616500.0
2014-08-01,43.209999084472656,45.470001220703125,42.209999084472656,45.43000030517578,39.35123825073242,513919700.0
2014-09-01,45.43000030517578,47.56999969482422,44.529998779296875,46.36000061035156,40.40761947631836,860827300.0
2014-10-01,46.27000045776367,46.970001220703125,42.099998474121094,46.95000076293945,40.921852111816406,853260900.0
2014-11-01,46.88999938964844,50.04999923706055,46.72999954223633,47.810001373291016,41.67145538330078,523005900.0
2014-12-01,47.880001068115234,49.060001373291016,44.900001525878906,46.45000076293945,40.741416931152344,626771200.0
2015-01-01,46.65999984741211,47.90999984741211,40.349998474121094,40.400001525878906,35.43495559692383,918966800.0
2015-02-01,40.59000015258789,44.29999923706055,40.22999954223633,43.849998474121094,38.460960388183594,656509700.0
2015-03-01,43.66999816894531,44.189998626708984,40.540000915527344,40.65999984741211,35.916786193847656,824335300.0
2015-04-01,40.599998474121094,49.540000915527344,40.119998931884766,48.63999938964844,42.965877532958984,874535300.0
2015-05-01,48.58000183105469,48.90999984741211,46.02000045776367,46.86000061035156,41.39351272583008,633072800.0
2015-06-01,47.060001373291016,47.77000045776367,43.939998626708984,44.150001525878906,39.25312042236328,664853400.0
2015-07-01,44.459999084472656,47.400001525878906,43.31999969482422,46.70000076293945,41.5202751159668,725458100.0
2015-08-01,46.97999954223633,48.40999984741211,39.720001220703125,43.52000045776367,38.69298553466797,776480300.0
2015-09-01,42.16999816894531,45.0,41.65999984741211,44.2599983215332,39.610408782958984,673079900.0
2015-10-01,44.75,54.369998931884766,43.75,52.63999938964844,47.110076904296875,856716800.0
2015-11-01,52.849998474121094,54.97999954223633,52.529998779296875,54.349998474121094,48.64043426513672,662626600.0
2015-12-01,54.40999984741211,56.849998474121094,53.68000030517578,55.47999954223633,49.98640060424805,792820900.0
2016-01-01,54.31999969482422,55.38999938964844,49.099998474121094,55.09000015258789,49.635009765625,927914700.0
2016-02-01,54.880001068115234,55.09000015258789,48.189998626708984,50.880001068115234,45.841888427734375,814770900.0
2016-03-01,50.970001220703125,55.63999938964844,50.58000183105469,55.22999954223633,50.11842727661133,641110900.0
2016-04-01,55.04999923706055,56.77000045776367,49.349998474121094,49.869998931884766,45.254493713378906,699025700.0
2016-05-01,50.0,53.0,49.459999084472656,53.0,48.09483337402344,530704800.0
2016-06-01,52.439998626708984,52.95000076293945,48.040000915527344,51.16999816894531,46.75896072387695,823627000.0
2016-07-01,51.130001068115234,57.290000915527344,50.38999938964844,56.68000030517578,51.79398727416992,647587800.0
2016-08-01,56.599998474121094,58.70000076293945,56.13999938964844,57.459999084472656,52.506744384765625,467078900.0
2016-09-01,57.0099983215332,58.189998626708984,55.61000061035156,57.599998474121094,52.96272659301758,526427800.0
2016-10-01,57.40999984741211,61.369998931884766,56.31999969482422,59.91999816894531,55.09595489501953,614841800.0
2016-11-01,59.970001220703125,61.40999984741211,57.279998779296875,60.2599983215332,55.40857696533203,613056800.0
2016-12-01,60.11000061035156,64.0999984741211,58.79999923706055,62.13999938964844,57.523231506347656,513579700.0
