2021-03-22T21:00:00.000000000Z,1.19331,1.19409,1.19286,1.19336,3283
2021-03-23T01:00:00.000000000Z,1.19335,1.19372,1.19230,1.19234,7044
2021-03-23T05:00:00.000000000Z,1.19232,1.19319,1.18859,1.18988,15287
2021-03-23T09:00:00.000000000Z,1.18987,1.19002,1.18774,1.18892,22322
2021-03-23T13:00:00.000000000Z,1.18893,1.18915,1.18583,1.18635,22177
2021-03-23T17:00:00.000000000Z,1.18636,1.18662,1.18422,1.18493,10943
2021-03-23T21:00:00.000000000Z,1.18483,1.18534,1.18362,1.18428,3828
2021-03-24T01:00:00.000000000Z,1.18430,1.18511,1.18398,1.18465,6936
2021-03-24T05:00:00.000000000Z,1.18464,1.18474,1.18124,1.18268,19025
2021-03-24T09:00:00.000000000Z,1.18270,1.18450,1.18189,1.18338,19165
2021-03-24T13:00:00.000000000Z,1.18336,1.18391,1.18144,1.18236,22688
2021-03-24T17:00:00.000000000Z,1.18238,1.18306,1.18097,1.18129,10938
2021-03-24T21:00:00.000000000Z,1.18133,1.18177,1.18090,1.18177,3131
2021-03-25T01:00:00.000000000Z,1.18174,1.18278,1.18042,1.18207,9040
2021-03-25T05:00:00.000000000Z,1.18206,1.18262,1.18014,1.18051,14688
2021-03-25T09:00:00.000000000Z,1.18052,1.18182,1.17912,1.17974,18887
2021-03-25T13:00:00.000000000Z,1.17972,1.18156,1.17626,1.17628,29987
2021-03-25T17:00:00.000000000Z,1.17629,1.17819,1.17618,1.17644,15767
2021-03-25T21:00:00.000000000Z,1.17650,1.17839,1.17650,1.17821,3703
2021-03-26T01:00:00.000000000Z,1.17822,1.17848,1.17747,1.17766,4753
2021-03-26T05:00:00.000000000Z,1.17768,1.17893,1.17752,1.17875,11155
2021-03-26T09:00:00.000000000Z,1.17874,1.17972,1.17718,1.17762,15885
2021-03-26T13:00:00.000000000Z,1.17761,1.18050,1.17761,1.17988,22670
2021-03-26T17:00:00.000000000Z,1.17990,1.18002,1.17843,1.17941,10782
2021-03-28T21:00:00.000000000Z,1.17944,1.17944,1.17778,1.17806,3048
2021-03-29T01:00:00.000000000Z,1.17804,1.17911,1.17751,1.17789,5261
2021-03-29T05:00:00.000000000Z,1.17788,1.17938,1.17630,1.17666,17392
2021-03-29T09:00:00.000000000Z,1.17666,1.17886,1.17646,1.17856,17452
2021-03-29T13:00:00.000000000Z,1.17855,1.17928,1.17606,1.17737,23298
2021-03-29T17:00:00.000000000Z,1.17736,1.17784,1.17630,1.17650,8777
2021-03-29T21:00:00.000000000Z,1.17640,1.17758,1.17640,1.17704,2501
2021-03-30T01:00:00.000000000Z,1.17702,1.17738,1.17601,1.17642,5090
2021-03-30T05:00:00.000000000Z,1.17640,1.17656,1.17330,1.17464,17511
2021-03-30T09:00:00.000000000Z,1.17464,1.17498,1.17273,1.17314,17714
2021-03-30T13:00:00.000000000Z,1.17312,1.17376,1.17114,1.17185,22998
2021-03-30T17:00:00.000000000Z,1.17186,1.17232,1.17139,1.17158,5623
2021-03-30T21:00:00.000000000Z,1.17175,1.17261,1.17151,1.17226,2918
2021-03-31T01:00:00.000000000Z,1.17224,1.17241,1.17042,1.17077,5803
2021-03-31T05:00:00.000000000Z,1.17078,1.17481,1.17048,1.17464,16485
2021-03-31T09:00:00.000000000Z,1.17462,1.17463,1.17212,1.17256,16044
